,User,Pesan,Jam,Tanggal
714,Charles Prop,"Membalas : Kalo udah masuk msci kenapa jadi kalem y ? Bandar yg ugal2an dulu pada ke mana? Takut ada satpamnya gitu sekrg y?
uda takut. MG aja uda jarang nongol di antm:joy:",12:33:55 PM,Friday March 26 2021
715,RBTAN59,Gambar : blob:https://web.telegram.org/5075207f-2bb4-4e6a-a976-c0998c2be14f,12:33:36 PM,Friday March 26 2021
716,Andi FX,"Membalas : antm sudah masuk msci harga sudah dijaga. ga akan sevolatile dulu lagi
Kalo udah masuk msci kenapa jadi kalem y ? Bandar yg ugal2an dulu pada ke mana? Takut ada satpamnya gitu sekrg y?",12:33:15 PM,Friday March 26 2021
717,krm nugraha,"Membalas : antm sudah masuk msci harga sudah dijaga. ga akan sevolatile dulu lagi
kalo antm sih saya tinggal tdr aja:grin::grin:",12:32:21 PM,Friday March 26 2021
718,Charles Prop,"Membalas : kmaren"" jg beli antm pada bilangnya sama karna masa depan:blush:
antm sudah masuk msci harga sudah dijaga. ga akan sevolatile dulu lagi",12:31:35 PM,Friday March 26 2021
719,Aho Lie,"Membalas : kmaren"" jg beli antm pada bilangnya sama karna masa depan:blush:
Semua punya keyakinan masing2 gak ada yg pasti semoga beruntung:pray::pray::pray:",12:31:26 PM,Friday March 26 2021
720,Andi FX,Saya beli arto karna digoreng...berharap digoreng terus dan terus...dan terus..:sweat_smile:,12:31:14 PM,Friday March 26 2021
721,S farisi,"Membalas : Monggo dicari dulu di mbah gugel ya ....
sabarr ya ci:sweat_smile:",12:30:44 PM,Friday March 26 2021
722,krm nugraha,"Membalas : Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekit
kmaren"" jg beli antm pada bilangnya sama karna masa depan:blush:",12:30:05 PM,Friday March 26 2021
723,Ratih Estiani,"Membalas : Sabar pak, blm close...
Waduuhhh...kode nih :see_no_evil::see_no_evil:",12:27:53 PM,Friday March 26 2021
724,Brian Andhika,Sesi 2 diaduk2 kayaknya :flushed::flushed:,12:26:42 PM,Friday March 26 2021
725,Satimin Sejati,"Membalas : Sabar pak, blm close...
Semoga parkir dsini aja suhu...",12:26:19 PM,Friday March 26 2021
726,Jutha Bram,"Membalas : Hari ini beneran hari kebalikan. Ayeee....
Sabar pak, blm close...",12:25:19 PM,Friday March 26 2021
727,Satimin Sejati,Hari ini beneran hari kebalikan. Ayeee....,12:24:29 PM,Friday March 26 2021
728,Charles Prop,"Membalas : Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. I
kalau ditarik ke belakang chartnya 3-5tahun lalu, anda pasti ngerti kok kenapa ini saham dari 100perak jadi 5000 dibanting ke 100 lagi dengan sangat cepat
Membalas : Setuju, saingan nya BBCA
dari segi mana om saingan bbca? harga saham? atau bisnisnya?",12:23:19 PM,Friday March 26 2021
729,Bapakne Naila,"Coba digital bank pake PEG om, PE/EPS growth.
Membalas : Telat taunya klo tau dr dulu org kemarin waktu blm nsik harga 226 saya beli trus jyal tp sempet fomo waktu 280 tp gpp udh avg do
Siap om :+1::grin:",12:07:02 PM,Friday March 26 2021
730,Aho Lie,"Membalas : Waktu 180 ga dilirik om :see_no_evil:
Telat taunya klo tau dr dulu org kemarin waktu blm nsik harga 226 saya beli trus jyal tp sempet fomo waktu 280 tp gpp udh avg down jd udh lumyn pas harga 240",12:05:55 PM,Friday March 26 2021
731,Bapakne Naila,"Membalas : Klo 300 masihsgt realistis :pray::pray::pray:
Waktu 180 ga dilirik om :see_no_evil:",12:04:19 PM,Friday March 26 2021
732,Andru,"Membalas : Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekit
Setuju, saingan nya BBCA",12:03:34 PM,Friday March 26 2021
733,Aho Lie,Klo 300 masihsgt realistis :pray::pray::pray:,12:02:56 PM,Friday March 26 2021
734,Bapakne Naila,"Corporate action ga dilihat juga? Ga ada keharusan pbv tinggi akan jadi rendah, yang rendah harus tinggi. Hati2, valuation trap",12:00:01 PM,Friday March 26 2021
735,Aho Lie,"Membalas : Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan perger
Sip thsnk ci:pray::pray:",11:59:31 AM,Friday March 26 2021
736,Nikolaus Phangestu,"Membalas : Monggo dicari dulu di mbah gugel ya ....
Ok ci...tq ya...:pray::blush:",11:58:36 AM,Friday March 26 2021
737,Vincent,"Saya mantau aja pak,all the best hehehe. Saya jg punya pandangan oke kok ke arto.",11:50:06 AM,Friday March 26 2021
738,Rui :rocket:🛩:speedboat::dancer:🏽,Monggo dicari dulu di mbah gugel ya ....,11:49:34 AM,Friday March 26 2021
739,Benhan,"Membalas : Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan perger
Kalau CENT pasti dikerek naik sih sampai right issue.
Tapi ya kita kan ritel jadi selalu ingat stop loss, pasang TS supaya tetap profitable, jangan lawan arah marketnya.
Membalas : Tp pergerankannya udh curam pak. Sesuatu yg naik cepet turunnya cepet juga
Hehe come back here next week ya.
",11:47:31 AM,Friday March 26 2021
740,Nikolaus Phangestu,"Membalas : Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan perger
Ci rui...cum ri cent kapan ya ci?",11:47:23 AM,Friday March 26 2021
741,Vincent,"Membalas : Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. I
Tp pergerankannya udh curam pak. Sesuatu yg naik cepet turunnya cepet juga :see_no_evil:",11:46:03 AM,Friday March 26 2021
742,Benhan,"Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. Ini blueprintnya sudah jelas dan eksekusi Right Issuenya sempurna. Sayang kalau terlewatkan. 
Di dalamnya ada North Star pula. Banyak boxes ticked! :+1:",11:44:52 AM,Friday March 26 2021
743,Rui :rocket:🛩:speedboat::dancer:🏽,"Membalas : Klo cent sampai april kyknya prospektus keluar tp harga udsh diatas 300
Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan pergerakan harganya :+1:🏽:wink:

Ingat yang di quote kak Benhan semalam - semakin overconfident, bakalan keblusuk sama market",11:41:08 AM,Friday March 26 2021
744,Benhan,"Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekitar 16x. Sudah masuk kategori Bank Buku III.
Terus bakal right issue terus sampai equitynya capai 30T masuk Bank Buku IV. Perkiraan 2022 lah tercapai.",11:40:54 AM,Friday March 26 2021
745,Aho Lie,"Membalas : Ingat jg salah kamar ntar masuk kamar pembantu bukan nyonya repot dah
:grinning::grinning::grinning::+1:",11:34:36 AM,Friday March 26 2021
746,Jose,Ingat jg salah kamar ntar masuk kamar pembantu bukan nyonya repot dah,11:33:48 AM,Friday March 26 2021
747,Erich,"Membalas : Pas banget ya ANTM dikerek ke atas hari ini karena ada presscon battery holding. Begitulah cara market maker bekerja
kl sampai elon musk tweet lg blg nikel indo terbaik dan supply plg aman untuk 50 taon mendatang...bener2 best market maker stlh trump ini",11:33:34 AM,Friday March 26 2021
748,Aho Lie,"Membalas : Waduh piye toh masih AVG, yg baru msk pagi aja ini udah cuan salah kamar ya
Waktu harga drop saya cicil bawa terus dikit2:pray::pray::pray:",11:33:33 AM,Friday March 26 2021
749,Rolando,"Membalas : Waduh piye toh masih AVG, yg baru msk pagi aja ini udah cuan salah kamar ya
pernyataan apa ini?
k'lo avg nya rendah kan ya juga sudah cuan",11:33:11 AM,Friday March 26 2021
750,R,"haka bvic MG mulai masuk, AVG 177. masih harus di kerek naik ke 180-185",11:33:11 AM,Friday March 26 2021
751,Aho Lie,"Membalas : Ingat ingat jgn greedy
Sip tp buksn greedy pak target:pray::pray:",11:32:32 AM,Friday March 26 2021
752,Jose,"Membalas : Saya avg down terus pak biar gak ketinggian
Waduh piye toh masih AVG, yg baru msk pagi aja ini udah cuan salah kamar ya",11:32:18 AM,Friday March 26 2021
753,Aho Lie,"Membalas : Hehehe ya udah hari ini ada buto ijo jd cerah smg yg nyangkut kmrn bisa keluar
Saya avg down terus pak biar gak ketinggian",11:31:28 AM,Friday March 26 2021
754,Benhan,Pas banget ya ANTM dikerek ke atas hari ini karena ada presscon battery holding. Begitulah cara market maker bekerja,11:31:21 AM,Friday March 26 2021
755,Jose,"Membalas : Klo cent sampai april kyknya prospektus keluar tp harga udsh diatas 300
Ingat ingat jgn greedy",11:31:18 AM,Friday March 26 2021
756,Aho Lie,Klo cent sampai april kyknya prospektus keluar tp harga udsh diatas 300:pray::grinning::grinning::grinning::grinning:,11:30:27 AM,Friday March 26 2021
757,Jose,"Membalas : Gak pak org tenda aja belum dipasang :pray::pray::grinning::grinning:
Hehehe ya udah hari ini ada buto ijo jd cerah smg yg nyangkut kmrn bisa keluar",11:30:18 AM,Friday March 26 2021
758,Yeda Agung,Hntm,11:30:00 AM,Friday March 26 2021
759,Aho Lie,"Membalas : Hrs pelototin, ingat ingat jgn serakah udah masuk tp buang
Gak pak org tenda aja belum dipasang :pray::pray::grinning::grinning:",11:29:26 AM,Friday March 26 2021
760,Jose,"Membalas : Ok bpk jg klo ada pesta menarik kasih tau jgn tenda udah dipasag telat kita
Hrs pelototin, ingat ingat jgn serakah udah masuk tp buang",11:28:14 AM,Friday March 26 2021
761,Jafar Sim,"Membalas : Ok bpk jg klo ada pesta menarik kasih tau jgn tenda udah dipasag telat kita
Siaapp :smile:",11:27:12 AM,Friday March 26 2021
762,Aho Lie,"Membalas : Info info ya kalau mau ganti tenda :eyes::eyes::pray:
Ok bpk jg klo ada pesta menarik kasih tau jgn tenda udah dipasag telat kita:pray::pray::grinning::grinning::grinning:",11:26:35 AM,Friday March 26 2021
763,Jafar Sim,"Membalas : Gak pak cumen ssmpai pesta usai klo tenda udah buka kita pindah ke pesta berikutnya tp pesta yg bosnya gak gali lobang tutup lob
Info info ya kalau mau ganti tenda :eyes::eyes::pray:",11:25:07 AM,Friday March 26 2021
764,Aho Lie,"Membalas : Ga ngedoain kok pak, cuma nawar ala ibu ibu aja :sweat_smile::sweat_smile:
Mudah2an dibalik sma malaikat jadi Ara gak usah byk2 5x aja:grinning::grinning::grinning:",11:24:42 AM,Friday March 26 2021
765,Paw Paw,ngeri antm,11:24:02 AM,Friday March 26 2021
766,as s,"waduh antm jebol resistnya ngeriii, ayo tinggalkan jual beli mari jumatan :pray:",11:23:40 AM,Friday March 26 2021
767,Aho Lie,"Membalas : Ga ngedoain kok pak, cuma nawar ala ibu ibu aja :sweat_smile::sweat_smile:
:grinning::grinning::grinning:",11:23:39 AM,Friday March 26 2021
768,Fajar Oktavaria,"Membalas : :grinning::grinning::grinning::pray::pray:jgn lagi dong arb jantung saya takut gak kuat:grinning:
Ga ngedoain kok pak, cuma nawar ala ibu ibu aja :sweat_smile::sweat_smile:",11:23:05 AM,Friday March 26 2021
769,Aho Lie,"Membalas : Kalo misal sekarang arb pun belum masuk ke harga yang saya pengen
:grinning::grinning::grinning::pray::pray:jgn lagi dong arb jantung saya takut gak kuat:grinning::grinning:",11:22:20 AM,Friday March 26 2021
770,Novian Yudha 087,Antm TP selanjutnya 2800,11:21:40 AM,Friday March 26 2021
771,Aho Lie,Itu mungkin krn kemrn hbs Ri pak:pray::pray::pray::pray:,11:21:18 AM,Friday March 26 2021
772,Fajar Oktavaria,"Membalas : Mash bisa sekrg kko nunggu merah mau lebh merah lg tar nunggu ijo udah tinggi masuk nysngkut lg
Kalo misal sekarang arb pun belum masuk ke harga yang saya pengen :see_no_evil::joy:",11:21:01 AM,Friday March 26 2021
773,Aho Lie,"Membalas : Kemarin saya lupa antri :see_no_evil::see_no_evil:
Mash bisa sekrg kko nunggu merah mau lebh merah lg tar nunggu ijo udah tinggi masuk nysngkut lg
Klo analisa saya mau dibawa ke 300 sampai ri tp bisa lebh itu yg paling pesimis:pray::pray:",11:19:14 AM,Friday March 26 2021
774,Fajar Oktavaria,"Membalas : Ia semua cent inikah yg nsmanya cuan cinta:grinning::grinning::grinning:
Kemarin saya lupa antri :see_no_evil::see_no_evil:",11:18:16 AM,Friday March 26 2021
775,Black Man,Berita pesenan siapa tu,11:18:15 AM,Friday March 26 2021
776,Rizky,"Membalas : sepertinya saya melihat ada falling wedge pattern, apakah BO ?
bisa jg sih kalau diliat om 2400 smoga kuat",11:14:49 AM,Friday March 26 2021
777,Mic,Gambar : blob:https://web.telegram.org/61585f06-e81c-45af-acbc-075a1b96e334,11:14:13 AM,Friday March 26 2021
778,Aho Lie,"Membalas : sampai2 semua saham yg ijo dilihatnya ticker CENT :sweat_smile: peace ya, salam cuan
Ia semua cent inikah yg nsmanya cuan cinta:grinning::grinning::grinning:
Membalas : Suhu master Aho adalah spesialist CENT pak suhu master intel khong guan @Rovipr
Gak pak cumen ssmpai pesta usai klo tenda udah buka kita pindah ke pesta berikutnya tp pesta yg bosnya gak gali lobang tutup lobang:pray::pray::pray:",11:12:40 AM,Friday March 26 2021
779,Kelon Mas :baby_bottle::baby_bottle::baby_bottle:,"Membalas : https://www.tradingview.com/x/4w4bOHjN/ Biar teknikal yg mnjawab hha
sepertinya saya melihat ada falling wedge pattern, apakah BO ?",11:12:05 AM,Friday March 26 2021
780,Rolando,"Membalas : Suhu master Aho adalah spesialist CENT pak suhu master intel khong guan @Rovipr
sampai2 semua saham yg ijo dilihatnya ticker CENT :sweat_smile:

peace ya, salam cuan",11:11:49 AM,Friday March 26 2021
781,Aho Lie,"Membalas : Terlalu asik cuann 🤣🤣
bisa jd:grinning::grinning::pray::pray::pray::pray:kebetulan depan sama2 C...",11:11:26 AM,Friday March 26 2021
782,Jafar Sim,"Membalas : fix mabok itu, mabok cuan semoga :see_no_evil:
Suhu master Aho adalah spesialist CENT pak suhu master intel khong guan @Rovipr",11:10:32 AM,Friday March 26 2021
783,Aho Lie,"Membalas : Gapapa buat hiburan aja pak :joy::joy:
Drpd ribut pak:pray::grinning::grinning::grinning:",11:10:26 AM,Friday March 26 2021
784,Fajar Oktavaria,"Membalas : Kirain orgnya nanys kenaps Cent nsik:grinning::grinning::grinning::grinning:maklum efforia
Terlalu asik cuann 🤣🤣",11:10:22 AM,Friday March 26 2021
785,Aho Lie,"Membalas : Yang nyambung direply itu camp pak :see_no_evil::see_no_evil:
Kirain orgnya nanys kenaps Cent nsik:grinning::grinning::grinning::grinning:maklum efforia",11:09:23 AM,Friday March 26 2021
786,Fajar Oktavaria,"Membalas : Sori saya salah liat:grinning::grinning::grinning::pray::pray::pray::pray:
Gapapa buat hiburan aja pak :joy::joy:",11:09:17 AM,Friday March 26 2021
787,Rolando,"fix mabok itu, mabok cuan semoga :see_no_evil:",11:09:01 AM,Friday March 26 2021
788,Aho Lie,"Membalas : Yang nyambung direply itu camp pak :see_no_evil::see_no_evil:
Sori saya salah liat:grinning::grinning::grinning::pray::pray::pray::pray:",11:08:23 AM,Friday March 26 2021
789,Fajar Oktavaria,"Membalas : Yg dibahas cent pak bukan camp:pray::pray:
Yang nyambung direply itu camp pak :see_no_evil::see_no_evil:",11:07:55 AM,Friday March 26 2021
790,Aho Lie,"Membalas : Bukannya CAMP konsumsi/ice cream ya 🤔
Yg dibahas cent pak bukan camp:pray::pray:",11:07:18 AM,Friday March 26 2021
791,Rolando,"Membalas : Camp
kapan camp telekomunikasi?

mabok ya Aho?",11:07:10 AM,Friday March 26 2021
792,Mic,"Membalas : ANTM TINS INCO MCAS HAKA
Ya haka congrats udh cuan ya",11:06:50 AM,Friday March 26 2021
793,Fajar Oktavaria,"Membalas : Masak perusahaan telekomunikasi mau ke vaksin gak salah
Bukannya CAMP konsumsi/ice cream ya 🤔",11:06:43 AM,Friday March 26 2021
794,Fadli,Camp,11:06:27 AM,Friday March 26 2021
795,Aho Lie,"Membalas : Photo
Ia cicil pak klo udsh klik:pray::pray::pray:",11:06:17 AM,Friday March 26 2021
796,Rolando,"Membalas : Masak perusahaan telekomunikasi mau ke vaksin gak salah:pray::pray:
ngomongin saham apa ini?",11:06:04 AM,Friday March 26 2021
797,Efraim Arya,"Membalas : Masak perusahaan telekomunikasi mau ke vaksin gak salah:pray::pray:
Buset dah 🤦🤦",11:05:49 AM,Friday March 26 2021
798,Aho Lie,"Membalas : Dia itu dulu isunya mau ikut distribusi salah satu vaksin kalo gk salah, makanya naik kenceng
Masak perusahaan telekomunikasi mau ke vaksin gak salah:pray::pray::pray:",11:05:17 AM,Friday March 26 2021
799,fakhran,"reason to buy saya karena ini om. sekarang masyarakat udah pada keluar, ada potensi konsumsi es krim naik lagi. sedangkan sahamnya belum gerak, bisa akum santai:joy:
Gambar : blob:https://web.telegram.org/6e153569-0b45-49b7-9e65-876451ff52c8",11:04:49 AM,Friday March 26 2021
800,Aho Lie,Saya udah 2 x jual beli tp masuk lg klo turun dikit sata avg down:pray::pray:,11:04:16 AM,Friday March 26 2021
801,Efraim Arya,"Membalas : kenapa naik tinggi om? ada isu apa?
Dia itu dulu isunya mau ikut distribusi salah satu vaksin kalo gk salah, makanya naik kenceng",11:04:01 AM,Friday March 26 2021
802,Aho Lie,"Membalas : kenapa naik tinggi om? ada isu apa?
Waduh gak tau bakal Ri tp jadwsl brlum keluar klo prediksi sih bisa diatas 300:pray::pray:
Membalas : kenapa naik tinggi om? ada isu apa?
Catet hr ini klo tutupnaik bisa diatas 7 % senin selasa siap2 Ara:grinning::pray::pray::pray:",11:01:49 AM,Friday March 26 2021
803,fakhran,"Membalas : Ini yg saham salah satu diprediksi pak HS akan nsik tinggi:pray::pray:
kenapa naik tinggi om? ada isu apa?",11:00:45 AM,Friday March 26 2021
804,Aho Lie,"Membalas : AK nyerok Cent
Prospek",11:00:10 AM,Friday March 26 2021
805,KAYLA,"Membalas : Ini kok tahun kemrn
Ngantok booos :grin:",11:00:00 AM,Friday March 26 2021
806,Fajar Oktavaria,"Membalas : Ini kok tahun kemrn
Iya makanya tadi kita bilang belum update bukan beda :see_no_evil:",10:59:57 AM,Friday March 26 2021
807,Aho Lie,Ini kok tahun kemrn,10:59:09 AM,Friday March 26 2021
808,Johny,AK nyerok Cent,10:58:28 AM,Friday March 26 2021
809,Yoga Dharmawan,"Iya belom update, ikut di sb aja. Tgl 24 cumdate, ratio 8:1",10:58:23 AM,Friday March 26 2021
810,Aho Lie,"Membalas : Photo
Ini yg saham salah satu diprediksi pak HS akan nsik tinggi:pray::pray::pray:",10:58:07 AM,Friday March 26 2021
811,as s,Gambar : blob:https://web.telegram.org/1d811dae-decd-4876-a2aa-00f4111a3a02,10:57:44 AM,Friday March 26 2021
812,Kaanz✓,Gambar : blob:https://web.telegram.org/552ee806-07ba-4a1b-8b7c-16747e0325da,10:57:04 AM,Friday March 26 2021
813,Aho Lie,"
Itu yg baws buks aja",10:52:42 AM,Friday March 26 2021
814,Johny,Gambar : blob:https://web.telegram.org/43841b11-1155-4000-9e41-c186a447bff5,10:52:32 AM,Friday March 26 2021
815,fakhran,"ada yang lirik CAMP guys?
Gambar : blob:https://web.telegram.org/86497b1e-9162-4296-8dbd-82ca1c1f3be3",10:52:26 AM,Friday March 26 2021
816,Fajar Oktavaria,"Membalas : @RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda
Bukan beda, tapi di rti belum di update kayanya",10:52:22 AM,Friday March 26 2021
817,Yoga Dharmawan,"Membalas : @RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda
Di rti belom update kayaknya, cumdate bbyb uda tgl 24 kemaren",10:52:19 AM,Friday March 26 2021
818,KAYLA,"Membalas : Cek di idx keterbukaan informasi lgs pusatnya:pray:
Ga tau cara nya 🤪",10:51:42 AM,Friday March 26 2021
819,Aho Lie,"Membalas : @RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda
Cek di idx keterbukaan informasi lgs pusatnya:pray:",10:50:10 AM,Friday March 26 2021
820,KAYLA,@RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda :pray:,10:48:31 AM,Friday March 26 2021
821,Johny Tanumihardja,Mari bergerak...,10:48:05 AM,Friday March 26 2021
822,Aho Lie,"Membalas : merasa berdosa jual d 3400 dulu
Waduh beruntung d ong hr ini udh terbg mash 2300 an mau pakai jet pribadi ke 3400:grinning::grinning::grinning:
Membalas : bahagia nyerok smalem sore om wkwk
Nyeroknya hrs jelas dulu:grinning:✍:grinning::grinning:",10:46:16 AM,Friday March 26 2021
823,S farisi,"Membalas : bahagia nyerok smalem sore om wkwk
mumpung masih anget langsung d angkat aja",10:45:29 AM,Friday March 26 2021
824,Rizky,"Membalas : banyak yg bahagia yah kalau antam naik
bahagia nyerok smalem sore om wkwk",10:44:17 AM,Friday March 26 2021
825,Aho Lie,Masih ada yg udah terbang suruh terbang lagi lebh tinggi klo rajawali bisa takutnya emprig:grinning::pray::pray:,10:44:05 AM,Friday March 26 2021
826,S farisi,"Membalas : Ia byk yg nyangkut
merasa berdosa jual d 3400 dulu",10:43:38 AM,Friday March 26 2021
827,as s,"Membalas : Ia byk yg nyangkut
🤣🤣",10:42:36 AM,Friday March 26 2021
828,Aho Lie,"Mana suara Brms :grinning::grinning::grinning:
Membalas : banyak yg bahagia yah kalau antam naik
Ia byk yg nyangkut",10:41:03 AM,Friday March 26 2021
829,S farisi,banyak yg bahagia yah kalau antam naik,10:39:26 AM,Friday March 26 2021
830,as s,"masih berusaha jebol Resist, tapi bidnya tebal bener",10:38:05 AM,Friday March 26 2021
831,Fajar Oktavaria,"Membalas : HNS ? kekny ga jadi
Kok saya ga liat pola hns ya",10:37:48 AM,Friday March 26 2021
832,Faizal S Rahman,"Membalas : https://www.tradingview.com/x/4w4bOHjN/ Biar teknikal yg mnjawab hha
mantepp,, dah jebol resist kah ?? otw 2600 kah ???",10:37:48 AM,Friday March 26 2021
833,Bapakne Naila,"Membalas : Kalo dari gambar , saya bacanya itu berarti ANTM udah memenuhi penurunannya ya om akibat double top? atau gimana bacanya
Ha? Gmn itu",10:36:43 AM,Friday March 26 2021
834,Rizky,"Membalas : Wuih wkwkkwkw
kenapa om haha",10:35:04 AM,Friday March 26 2021
835,as s,"Membalas : https://www.tradingview.com/x/4w4bOHjN/ Biar teknikal yg mnjawab hha
sesi 1 sudah mentok resistnya 2370, sesi 2 ?",10:32:56 AM,Friday March 26 2021
836,Kirana L,"Membalas : https://www.tradingview.com/x/4w4bOHjN/ Biar teknikal yg mnjawab hha
Wuih wkwkkwkw",10:31:12 AM,Friday March 26 2021
837,Anwar S,"Membalas : https://www.tradingview.com/x/4w4bOHjN/ Biar teknikal yg mnjawab hha
Kalo dari gambar , saya bacanya itu berarti ANTM udah memenuhi penurunannya ya om akibat double top? atau gimana bacanya :joy::joy::joy:",10:30:09 AM,Friday March 26 2021
838,Chai Lie,Kesabaran membuahkan hasil,10:30:07 AM,Friday March 26 2021
839,Septio Hanifa,PKPK ara gak nih,10:29:11 AM,Friday March 26 2021
840,Aho Lie,"Membalas : Antm nyangkut 8% terbayar lunas dgn hati yg tenang..gak minus lagi....trmksh pak sopir
:+1::+1:",10:29:09 AM,Friday March 26 2021
841,Domestik sell.. panic sell Penyebab runtuhnya ihsg.,"Membalas : https://www.tradingview.com/x/4w4bOHjN/ Biar teknikal yg mnjawab hha
HNS ? kekny ga jadi",10:28:43 AM,Friday March 26 2021
842,Aho Lie,"Membalas : Antam bergantung sentimen, pernah CL dalem jd trauma
Maka nya klo udh untung lumyn jual kadang sebagus apapun ilmu yg kita pakai kembali ke keputusan dan komitmen:pray::pray:",10:28:08 AM,Friday March 26 2021
843,muriz,Antm nyangkut 8% terbayar lunas dgn hati yg tenang..gak minus lagi....trmksh pak sopir,10:28:02 AM,Friday March 26 2021
844,Rizky,Gambar : blob:https://web.telegram.org/25a2f3c0-94a9-4f48-9893-58a76c189b10,10:27:44 AM,Friday March 26 2021
845,Deny Hermawan,ANTM :rocket:,10:26:17 AM,Friday March 26 2021
846,Ardiyan Bagas,"Antam bergantung sentimen, pernah CL dalem jd trauma",10:26:13 AM,Friday March 26 2021
847,as s,"Membalas : Udah untung jgn tunggu lama2:grinning::grinning:
🤣🤣🤣",10:24:21 AM,Friday March 26 2021
848,Domestik sell.. panic sell Penyebab runtuhnya ihsg.,makanya jgn ikutin trading guys kalo ga sanggup buktin nyata ANTM dipermain mainkan sama bandar menguyur ritel,10:24:09 AM,Friday March 26 2021
849,Jenny Erien,BBHI dan DNAR sadiesssss,10:23:58 AM,Friday March 26 2021
850,Aho Lie,Udah untung jgn tunggu lama2:grinning::grinning:,10:23:07 AM,Friday March 26 2021
851,Fajar Oktavaria,"Membalas : Bisa bikin double bottom juga ya kalo tidak break, makasih chartnya
jika membahas potensi bisa aja, tapi sisanya serahkan saja pada market mau mendukung atau engganya",10:22:47 AM,Friday March 26 2021
852,Aho Lie,"Membalas : Yeee orang saya mau nyangkut tp biar elegan bapak
Waduh mau nyangkut :grinning::grinning::grinning:",10:22:06 AM,Friday March 26 2021
853,as s,Gambar : blob:https://web.telegram.org/42f7f761-8fa8-474b-bfb4-125569ce1564,10:21:42 AM,Friday March 26 2021
854,SamuEl,Gambar : blob:https://web.telegram.org/c8fd960f-c994-4403-a948-224523a1e02c,10:21:29 AM,Friday March 26 2021
855,Fadli,antm kalo bertahan di atas 2350 sesi satu strong,10:20:17 AM,Friday March 26 2021
856,Erich,harga nikel timah biasa aja..antm tins ijo tebel :yum:,10:19:28 AM,Friday March 26 2021
857,Kirana L,Yeee orang saya mau nyangkut tp biar elegan bapak,10:19:18 AM,Friday March 26 2021
858,Aho Lie,"Membalas : Pengamat bvic sama inpc ada ?
Shere dong gimn biar menarik:pray::pray::pray:",10:18:47 AM,Friday March 26 2021
859,Ardiyan Bagas,"Membalas : kalau saya gambar channelnya masih mempertahankan trend apabila 2670 ga jebol https://www.tradingview.com/x/TRZD70TU/
Bisa bikin double bottom juga ya kalo tidak break, makasih chartnya :pray:",10:18:01 AM,Friday March 26 2021
860,Liem Peter,ntar ada drama ANTM lagi ngak ini wkwk.. ramai amat,10:17:34 AM,Friday March 26 2021
861,Mic,ANTM TINS INCO MCAS HAKA,10:16:52 AM,Friday March 26 2021
862,Kirana L,Pengamat bvic sama inpc ada ?,10:16:34 AM,Friday March 26 2021
863,Liem Peter,padahal man behind the gun nya ciamik tuh,10:15:26 AM,Friday March 26 2021
864,Septianto Francisco,Inpc gas :muscle:,10:14:42 AM,Friday March 26 2021
865,Aho Lie,"Membalas : 36/264 = 13,6% cuan kotozz kotoozz!
:grinning::grinning::grinning:
Membalas : habis bensinnya koh, ngak sampai 300 wkwk.. ga kuat nanjak padahal dah matiin AC
Klo gak ada Ri jgn ksn 300 200 aja saya gak bakal ke cent krn ada Ri:pray::pray::pray:",10:13:13 AM,Friday March 26 2021
866,Jafar Sim,"Membalas : Target 300 hbs itu gby my love:grinning::pray::pray:
36/264 = 13,6% cuan kotozz kotoozz!",10:12:47 AM,Friday March 26 2021
867,Liem Peter,"Membalas : Target 300 hbs itu gby my love:grinning::pray::pray:
habis bensinnya koh, ngak sampai 300 wkwk.. ga kuat nanjak padahal dah matiin AC",10:12:40 AM,Friday March 26 2021
868,Aho Lie,"Target 300 hbs itu gby my love:grinning::pray::pray:
",10:11:55 AM,Friday March 26 2021
869,rahmad,IHSG semoga menuju 6200 dan bertahan disana,10:11:30 AM,Friday March 26 2021
